Running on host c4
Starting at Sat Feb  5 00:44:20 JST 2022
Running on hosts: c4
Running on 1 nodes.
Running 1 tasks.
Current working directory is /home/rio-hada/workspace/SurrogateModels
> sbatch spy acc.py -T 1500 --trials 100 --k_size_max 400 --select_mode similarity
Namespace(B=2, D=100, P=16, T=1500, eval_length=5, gpu=False, id=8450, k_size_max=400, maxT=None, mean0=False, minT=1, name=None, recalc=1, seed=None, select_mode='similarity', trials=100)
save to 'result/image/acc_t100_T1500_dmax400_sim_mean_8450.png'
Done (1) 576.0590550899506
Done (2) 588.380188703537
Done (3) 579.3977761268616
Done (4) 552.1129229068756
Done (5) 556.7803659439087
Done (6) 556.5776035785675
Done (7) 562.7056858539581
Done (8) 533.4719543457031
Done (9) 536.6763062477112
Done (10) 531.2896149158478
Done (11) 532.269052028656
Done (12) 530.3222212791443
Done (13) 530.8632991313934
Done (14) 532.9725902080536
Done (15) 530.4007966518402
Done (16) 527.7225522994995
Done (17) 524.077440738678
Done (18) 523.9552671909332
Done (19) 521.7524652481079
Done (20) 520.2024919986725
Done (21) 520.1168584823608
Done (22) 514.6173865795135
Done (23) 495.7785801887512
Done (24) 493.7749984264374
Done (25) 495.9046266078949
Done (26) 498.46534395217896
Done (27) 495.01934456825256
Done (28) 495.1448712348938
Done (29) 494.56078028678894
Done (30) 495.02781343460083
Done (31) 495.89471673965454
Done (32) 494.1771891117096
Done (33) 497.71334981918335
Done (34) 490.15288162231445
Done (35) 490.4306859970093
Done (36) 489.462308883667
Done (37) 490.24555468559265
Done (38) 490.5765917301178
Done (39) 489.340744972229
Done (40) 488.5875346660614
Done (41) 491.65121245384216
Done (42) 490.15687465667725
Done (43) 490.43804812431335
Done (44) 490.94404339790344
Done (45) 491.4374599456787
Done (46) 487.9717798233032
Done (47) 490.40512895584106
Done (48) 490.4403007030487
Done (49) 496.7306032180786
Done (50) 488.83296370506287
Done (51) 490.75033354759216
Done (52) 489.8492183685303
Done (53) 491.0041506290436
Done (54) 489.68098855018616
Done (55) 488.6399607658386
Done (56) 488.27325963974
Done (57) 488.8774538040161
Done (58) 487.9509747028351
Done (59) 490.321896314621
Done (60) 489.9659707546234
Done (61) 490.7909014225006
Done (62) 490.22042298316956
Done (63) 490.7579231262207
Done (64) 490.03661918640137
Done (65) 488.0318326950073
Done (66) 489.42254972457886
Done (67) 489.05931210517883
Done (68) 485.7327196598053
Done (69) 486.58413100242615
Done (70) 487.06400871276855
Done (71) 488.1757855415344
Done (72) 486.7079176902771
Done (73) 488.1013219356537
Done (74) 486.00684094429016
Done (75) 489.16568970680237
Done (76) 485.97019600868225
Done (77) 489.0220572948456
Done (78) 495.9174802303314
Done (79) 488.8591659069061
Done (80) 487.1529757976532
Done (81) 486.41046142578125
Done (82) 485.99465227127075
Done (83) 488.7866623401642
Done (84) 487.68889904022217
Done (85) 487.93969655036926
Done (86) 486.3521976470947
Done (87) 486.35493993759155
Done (88) 489.1130735874176
Done (89) 487.855593919754
Done (90) 488.3353178501129
Done (91) 486.66194319725037
Done (92) 487.65505361557007
Done (93) 487.75917315483093
Done (94) 487.76376008987427
Done (95) 485.61465096473694
Done (96) 486.89324831962585
Done (97) 486.98279643058777
Done (98) 487.5112020969391
Done (99) 486.921377658844
Done (100) 486.6361584663391
